instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
6292074,244259,359,13674,2583
6313961,242645,345,13666,2420
6249439,241430,344,13662,2487
5874187,292617,1406,18501,3836
8089544,232288,2646,17282,3916
6312087,294815,4224,19305,5591
6400261,261952,3578,17621,5134
5920115,309356,4118,18894,5776
6966839,295525,2362,17688,4049
6992596,287546,2324,18810,4590
6352928,314866,3893,19447,5326
6441541,299676,4383,19850,6000
6604914,301964,3179,20692,5171
7102422,248998,842,16092,2998
5792257,250275,787,15130,2871
5368265,254588,2116,16234,4180
5438862,271926,1910,16133,3937
5597362,253051,1700,15294,3466
3743407,196002,2836,14523,4201
5335455,258119,2757,16250,4638
5242461,270869,3747,18608,4862
6004586,256003,2624,16394,4416
5302858,263337,3212,16130,4585
5276200,263917,2604,16097,4733
5468105,235199,1437,14746,2992
8150917,132572,294,12263,1633
6116197,230019,1439,15737,3554
5412401,256840,3099,16635,4599
5420939,250113,3022,15975,4445
6204322,238869,396,14804,2297
5487837,174839,2296,15739,2921
7124066,277607,776,18448,3242
8094044,291793,409,16431,3053
7505632,242038,336,13339,2432
6150501,271101,1042,15634,3322
7245009,241572,356,13323,2577
6383070,300037,441,16482,2794
7673543,244701,331,13423,2510
6239262,243998,331,13411,2656
5986610,233472,384,13193,2555
6185635,242128,356,13634,2517
5676771,235145,1222,15180,3459
6737499,267226,406,14866,2728
6776715,250421,323,13730,2414
6348076,266136,364,14424,2910
6766372,251309,354,14392,2870
6689590,267541,380,14486,2739
6179995,246359,712,14322,2609
5933386,231300,927,14127,2890
6207590,252865,405,14146,2669
6352131,309523,458,16499,3167
7664062,314042,449,16750,3090
7714854,296785,430,15756,3060
7204415,246691,389,13999,3142
5538441,215804,1264,14237,2945
6239154,251747,405,13524,2380
6190311,249414,374,13712,2811
6208346,250578,404,13382,2223
6203621,250207,358,13463,2780
6233799,251707,336,13296,2258
6045349,267743,1134,15339,3138
7003986,302310,478,17082,3180
7567997,289134,414,15930,2998
7340151,265815,395,14786,2714
6564333,295965,887,17356,3071
7876362,239613,2459,17467,3970
6293665,297387,3995,18970,5472
6345779,313805,4598,19814,5982
6394836,239390,3623,15353,4667
5477735,255308,2244,15244,4024
5858228,239672,1813,15682,3768
5266050,257494,3481,16205,4971
4980985,259162,3961,16737,5217
5291071,243697,3238,16560,4550
5606086,251890,1727,16609,3547
6031092,247009,387,14865,2948
5392771,280775,2103,16653,4179
5179918,264322,2496,16245,4332
5420334,250619,2180,15750,3713
4952269,267263,3913,17142,5565
5349983,297293,3692,19244,5395
6137901,260720,3194,16895,4696
5075897,269339,3411,16232,4705
5298932,271966,2891,15601,4549
6744451,228473,852,15283,2487
8374630,206907,423,14077,2448
5440375,295322,3983,19697,5594
6463288,297085,3700,18727,4956
6914829,273553,558,17258,3194
6688581,166919,2124,17207,2738
7357850,249102,420,13770,2573
6122399,248530,431,13467,2649
6158645,248277,374,13286,2198
6079556,245734,399,13248,2316
5840834,233434,1086,13193,2972
6095524,247485,377,13291,2323
6086738,246031,379,13668,2706
6116672,246936,388,13426,2641
6062034,244881,371,13770,2999
6165442,249322,380,13158,2462
5760094,228197,1205,14361,2857
