instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
3494618,236427,8673,27152,8737
1665641,83915,2456,8442,2323
319157,21252,242,2817,363
2750009,2250,96,414,185
2698725,190,64,158,132
2745917,33,4,40,23
2930248,65,1,77,37
2702401,95,8,97,80
2661836,1377,120,257,105
2701130,26,0,34,14
2688444,152,50,38,20
2712372,38,18,37,16
2693892,47,0,35,6
2700249,24,2,183,168
2707983,121,132,50,18
2936290,27,1,283,263
3084899,31,51,278,260
2721376,111,8,212,187
3060081,25,8,35,12
2743860,35,4,39,29
2668192,402,69,91,55
2995872,34,59,39,6
2936352,29,0,32,16
2925195,106,3,52,31
2740820,53,187,37,16
2726428,30,6,200,175
2716120,93,23,154,99
2920079,26,208,438,412
3203765,27,4,42,25
2710609,114,4,80,49
2776920,38,38,231,213
3366205,28,1,32,19
2716437,101,8,71,47
2924964,22,0,31,18
2718038,23,4,44,29
2614666,4195,225,572,273
2733078,39,0,43,26
2720042,52,0,30,20
2712657,161,3,57,29
2905529,28,1,76,58
3170620,27,2,25,21
2691948,99,1,55,19
2725551,29,0,22,25
2706827,23,1,207,176
2677215,447,20,81,46
2732107,110,9,88,59
2920243,23,0,37,20
3162655,107,1,81,57
3184404,28,0,203,182
2907102,27,0,35,17
2704920,81,2,38,25
2740870,31,1,37,21
2711220,25,0,31,31
2704514,103,2,59,18
3091978,29,0,27,20
3159761,26,41,44,14
2673460,1007,117,250,166
3093156,39,0,69,37
3104816,44,1,49,19
2721460,106,1,145,122
2716936,24,2,50,38
2732660,26,0,209,183
2714150,154,7,87,70
3085846,25,5,207,193
3232780,27,2,44,19
2705542,87,23,77,56
2928755,26,1,32,12
3088722,6895,334,946,542
432966,67968,3399,7894,3480
584303,73354,3682,7144,4081
640504,62465,3356,5516,3311
522686,75543,3662,6496,4077
591616,57308,3054,5706,3229
555850,63700,3289,5377,3249
522241,59247,2925,4847,3248
539471,59458,3246,5857,3350
508829,61633,3099,5048,2936
484740,63172,3213,5246,3464
44833,389,6,2,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,33,10
360395,42854,2524,4566,2785
417014,48107,2524,4176,2773
456146,44090,2534,4220,3030
434354,45034,2630,4381,2755
451816,48626,2527,4637,2940
735923,58926,2756,8199,2658
1874271,13797,250,834,215
2250818,399,9,175,137
2215816,171,29,162,143
2714123,28,4,30,13
2731967,29,21,31,14
3423094,105,20,110,90
2710297,25,2,28,16
2709699,25,4,37,37
2698725,92,69,41,18
2715600,23,2,31,20
2721732,25,0,34,15
2721186,115,39,38,23
2969310,27,9,327,309
2651741,1204,121,250,98
2708046,147,56,222,201
2740675,33,0,33,17
3032945,48,3,96,50
2892318,93,69,44,29
2725236,62,0,35,17
2952408,26,1,44,25
2711808,91,8,63,40
2708290,24,2,46,24
2702762,27,105,40,13
2716374,25,24,24,26
2723407,91,7,54,24
