instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
6328053,196962,613,28348,3113
6295876,198814,663,28623,2984
6597289,199479,576,30189,3193
6508572,198441,563,29585,3104
6509659,204641,595,29520,3261
6443143,195939,545,30095,3492
6593282,234363,662,33462,3494
7645447,239454,643,34210,3936
7716064,252479,695,38244,3993
8340384,204089,568,29863,3327
6542752,219239,533,30784,3487
7012134,201905,483,29625,3210
6409146,202123,532,28631,3656
6509547,205275,545,28941,3351
6523500,215268,576,31455,3434
7008154,202707,543,29267,3279
6507891,229362,597,32916,3581
7267131,229836,702,34095,3711
7632740,233534,682,35512,4120
7609563,227855,636,33206,3590
7423947,224293,628,33109,3326
7321411,198980,567,30260,3673
6436723,198035,582,28771,3465
6549302,238745,657,34333,3794
4347201,135280,2818,23476,4179
7785921,202595,612,27651,2999
6285869,209260,525,25813,2947
6264974,210094,512,25974,3085
6283581,212624,431,26302,3163
6341257,212930,413,26534,2982
6287825,210778,460,26357,2999
6304428,210289,467,26394,3044
6336546,212849,427,26436,3117
6376869,213014,446,26270,3193
6356434,208816,445,25935,3044
6328502,212169,447,26664,3174
6025410,203335,937,26981,3714
5903381,201797,607,26424,3733
6202206,199445,599,27491,3491
6403609,211075,483,27979,2952
6398297,243538,552,32209,3399
7399401,221686,571,29478,3370
7046405,258975,628,35696,3617
8059614,238457,646,35741,3337
7728797,205206,532,29260,3422
2634946,32076,273,154669,266
1559516,8,0,190144,0
1553027,18,1,189869,0
1630506,3561,103,163150,135
2546722,11,0,215954,0
2834264,46,1,115425,0
2419107,2150,48,161488,29
1553345,5,0,188488,0
1544465,9,1,188522,0
2303370,47527,1013,102141,1101
7074539,2042,0,50765,5
7543164,7,1,55069,6
8893482,1,0,47527,4
7506936,7,0,48184,5
7540309,3,1,54987,4
5311297,49291,2711,35859,2528
7590411,3,0,52462,5
7383758,7,1,50092,6
7492418,7,0,49948,4
7512108,0,0,52291,5
7951838,2,1,56389,6
8437059,0,0,48885,5
7510268,1,0,48795,5
7477934,0,0,48757,6
7532162,3,1,49535,11
7454118,0,0,49383,5
7457880,0,0,48996,5
7365729,395,20,49060,17
7448552,0,0,56800,5
8499679,0,0,49635,5
7445868,6,1,51880,6
7970186,0,0,49187,5
7365336,4,1,50301,6
7400452,1,1,49752,4
7374459,0,0,51305,4
7424636,1,0,59738,5
8677502,7,1,55074,6
8351557,0,0,49732,5
7413708,0,0,49730,5
7265249,1129,101,47571,66
7546374,0,0,55042,5
8411345,0,0,49687,5
7359993,6,1,50692,6
7489109,0,0,55659,5
8357860,0,0,50008,5
7426352,2,1,52821,6
8081707,0,0,55569,5
8342361,0,0,49980,11
7413990,6,1,50034,6
7453501,0,0,54174,5
7981110,7,0,48385,4
5215128,123424,2544,41739,3685
1995749,29502,10913,2661,769
126369,13610,682,1688,497
2720296,18779,2216,2803,345
6590244,10018,2404,6162,555
9904278,25,19,2550,83
8575241,139,10,4763,96
7941103,46,3,7457,148
9488912,18,4,7199,154
7578533,56123,2102,11584,2530
7248122,73527,3032,12208,3275
6962286,54665,303,10452,1690
8698884,4747,54,6524,1714
7002734,25836,1532,20428,1551
7113115,1,0,50618,5
7239434,6,1,47111,4
7351330,0,0,48313,4
7325734,0,0,47285,5
7189110,2,1,48165,6
7461396,0,0,48336,5
7480198,0,0,47254,5
7526902,0,0,47201,6
7424422,3,1,47874,4
7376603,6,1,47559,12
7242305,819,34,47954,34
7436494,7,1,47977,6
7543300,0,0,46273,5
7429211,0,0,47396,5
7459466,2,1,48191,6
7451945,0,0,48611,5
7512769,0,0,47460,5
7634545,1,1,44268,5
7662829,0,0,52169,5
8686991,0,0,43727,5
7776811,2,1,41629,6
7711445,0,0,43366,4
7612654,1021,100,40914,65
7527770,4,1,42012,6
7778428,1,0,42797,4
7681638,0,0,44708,5
7738179,0,0,49427,6
7664962,13,1,45834,94
7496274,3,0,40779,81
7624871,0,0,45587,6
7765081,3,1,43338,5
7697824,0,0,44831,5
7636313,0,0,46109,5
7452473,2,1,47746,12
7713438,0,0,44855,5
7435239,511,48,45951,42
7552043,5,1,47445,6
7595734,0,0,47138,5
7706208,0,0,44948,5
7621250,0,1,50284,6
8085013,0,0,48182,5
7588206,0,0,46238,5
7632826,1,1,52172,6
8965185,0,0,49833,4
8159822,0,0,46356,5
7567506,1,1,49569,6
8211558,0,6,49816,8
8020444,203,2,47512,4
7641054,5,1,51508,5
8605755,0,0,46997,5
7618069,0,0,52410,5
8544541,1,1,52996,6
8592963,3,1,55497,5
9121373,0,0,47505,3
7485061,8,1,50277,6
8077829,0,0,46553,5
7549496,0,0,46809,5
7506219,2,1,46768,6
7624548,0,0,46549,5
7535431,0,0,51353,5
8120319,0,1,52125,6
8529024,0,0,52920,5
8417891,203,8,45326,13
7562585,6,1,45386,5
7651388,0,0,51602,4
8543750,0,0,46246,5
7627966,1,1,56060,6
9149530,0,0,47498,5
7610489,0,0,44808,4
7509457,1,1,46861,6
7539187,751,108,45252,70
7658759,0,0,45300,5
7408784,2,1,43696,5
7680645,0,0,45295,5
7584203,0,0,53336,5
8980221,1,1,49236,6
8697942,0,0,51704,5
8568092,0,0,46876,3
7587393,1,1,49284,6
8252728,0,0,44901,5
7584518,1,0,44592,5
7571950,0,0,45880,5
7528788,193,19,51644,16
8797453,0,0,52322,5
9203483,5,1,44429,12
7721648,0,0,43604,4
7584997,0,0,43436,5
7587358,0,0,43450,4
7671862,2,1,45182,6
7627775,0,0,44536,5
7599797,0,0,49990,5
8085930,1,1,45396,5
7639746,1,0,45563,5
7726600,0,0,45494,5
7428121,511,26,45767,29
7688298,0,0,48681,5
8243212,0,0,44779,5
7580857,5,1,49052,5
8269041,0,0,47689,5
8139330,0,0,44644,5
7569414,1,1,46224,6
7650065,0,0,46620,5
7675635,0,0,46715,5
7540796,2,1,47300,6
7685723,0,0,45783,5
7574048,1,0,46882,5
7463593,0,1,45794,6
7746005,0,0,48942,5
8097926,0,0,46166,5
7520122,0,0,48729,17
7821154,186,9,47047,5
7571045,0,0,46660,5
7504035,0,0,48154,5
7500748,0,1,47089,6
7611524,1,0,56085,5
8915353,0,0,46158,5
7574082,1,1,48953,5
8132357,0,0,47792,5
7691876,1,0,45319,5
7470955,690,103,45068,65
7550565,0,0,47319,4
7657424,7,0,45834,5
7605560,1,1,52231,5
8567091,0,0,55058,5
9082707,0,0,46308,5
7502551,1,1,46938,6
7700061,0,0,49417,5
8166691,0,0,46685,5
7542734,8,1,46854,6
7541225,1,0,47772,5
7566975,0,0,46782,5
7493489,265,19,49705,16
8840153,0,0,41024,6
7883619,0,0,43729,10
7750192,0,1,43136,6
7696198,0,0,54292,5
9030101,0,1,46131,6
7614832,1,1,49369,6
8211286,0,0,56543,5
9050831,0,0,47492,5
7464521,1,1,47866,4
7504584,1,0,48258,5
7451332,89,8,47408,5
7468105,159,1,45027,5
7573743,0,0,46567,5
7551912,0,0,45712,5
7695106,1,1,56779,5
9541465,7,0,44875,5
7612800,0,0,44585,5
7609780,0,1,45673,6
7692434,3,0,54410,5
9180279,0,0,43990,5
7659610,3,1,44555,6
7754424,0,0,44247,5
7702726,0,0,45102,4
7691947,0,0,51329,6
8583439,2,1,51887,5
8699086,0,0,43653,5
7575700,0,0,46316,4
7586251,2,1,56995,6
9417650,0,0,45618,4
7611544,89,179,46041,172
7623956,2610,0,46414,5
7637173,0,0,43836,5
7646245,0,0,43933,5
7497941,4,1,46775,6
7473063,883,132,46305,95
7690717,0,0,45139,5
7634344,4,1,47685,5
8217236,0,0,44951,5
7771770,0,0,49513,5
8441042,10,2,45983,7
7643665,0,0,46956,5
7495311,0,0,47419,5
7530918,1,1,45672,5
7639713,0,0,46101,4
7590635,0,0,45353,5
7566847,0,1,49087,6
8165337,0,0,45284,5
7427327,336,51,56005,26
8834502,5,1,53964,5
8378980,0,0,49272,5
7601417,0,0,45674,5
7471225,1,1,48631,22
7223341,0,2,41724,63
6527170,6,0,39976,78
7137104,1,1,43566,30
7872223,1,0,44511,5
7721425,0,0,45362,4
7633122,1,0,46343,5
7566611,1,1,46206,6
7303614,1589,459,50925,330
8657990,0,0,50766,5
8635786,6,1,59339,4
9764513,0,0,55286,5
9251484,2,1,44913,6
7831816,0,0,53532,5
9159670,0,0,46916,5
7523373,0,1,44237,4
7648461,0,0,44488,5
7590832,0,0,44671,4
7551308,1,1,50619,6
8424191,295,25,44121,44
7573127,0,0,46571,5
7464732,112,13,39982,6
6254180,727,33,42783,24
7594039,0,0,46334,5
7580398,0,0,46440,5
7535635,7,1,46075,6
7637213,0,0,45176,4
7641035,7,0,44960,5
7529469,5,1,46614,12
7606785,0,0,47041,5
7595750,0,0,46571,5
7601885,2,1,44393,6
7531512,760,96,51934,90
8670061,7,0,44319,4
7636671,2,1,44617,4
7706503,0,0,53773,5
9226129,0,0,46070,5
7604250,2,1,49134,5
8145292,0,1,45188,6
7666332,0,0,43938,5
7584289,6,1,46252,5
7719301,0,0,45426,5
7636305,0,0,45390,5
7666865,0,0,45011,6
7543407,889,197,54065,180
9249375,0,0,44639,5
7646400,0,0,45839,6
7729407,5,1,45086,5
7665359,0,0,45152,5
7533553,0,0,46796,5
7655909,2,1,44717,5
7675710,0,0,43606,9
7792771,7,0,43504,5
7719389,1,1,43309,5
7787733,0,0,45359,5
8269349,0,0,42744,5
7540603,557,35,42835,66
7711832,0,0,49845,5
8733069,0,0,43796,5
7721512,5,1,54199,6
9353816,0,0,57829,5
9515965,0,0,46367,5
7708796,1,1,44412,6
7613571,0,0,44139,4
7606676,0,0,43996,5
7376668,7,1,44297,5
7600221,0,0,46511,5
7533770,1,0,46342,5
7404623,199,9,53461,15
9010651,0,0,49819,4
8790710,0,0,43834,5
