instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
14181625,21,0,757,244
14207579,12,1,411,17
14129623,49,1,539,121
14150495,165,5,638,153
14215714,10,1,411,26
14156295,13,2,398,24
14279414,34,0,407,20
14231164,9,1,435,35
14240841,12,1,760,259
14074165,63,1,479,70
14181140,7,1,548,110
14131113,129,4,546,44
14092528,42,3,573,132
14161568,47,1,728,214
14169221,14,1,413,23
14121301,41,2,422,21
13963843,411,43,559,105
14138263,26,1,409,17
14123260,145,0,645,121
14162502,47,1,397,16
14052913,12,5,637,162
14125066,7,2,698,197
14033476,48,3,758,251
14130303,7,2,756,248
14128613,14,0,755,245
13945116,424,10,773,202
14181000,13,0,729,227
14160180,11,3,731,248
14113255,42,3,445,50
14168612,14,2,750,234
14137160,9,0,726,238
14144528,7,2,734,247
14232402,159,4,783,247
14234320,9,1,727,235
14166220,14,0,615,163
14135503,34,3,565,146
14212250,13,1,569,132
14200857,13,0,407,20
3697988,41988,2121,8290,2150
12972156,3038,266,636,50
14186801,10,1,707,225
14027067,340,10,740,116
14152036,12,0,740,254
14202539,13,1,759,244
14195810,21,2,778,254
15428976,38,3,777,248
14193577,34,1,748,231
14162745,13,1,748,231
14195524,184,3,763,196
14240535,17,1,734,244
13899394,484,19,701,212
14158029,70,1,741,258
14224234,9,0,719,219
14178976,17,0,688,205
14168919,43,3,739,231
14231732,158,0,650,144
14274064,11,1,766,257
14236879,12,4,404,23
14216504,37,2,758,254
14241074,13,0,756,251
14175587,9,0,655,173
14174113,33,3,694,217
14188347,146,3,687,181
14191170,15,0,404,34
14212967,33,3,759,258
14188867,14,2,733,241
14150188,12,2,734,232
14120590,47,4,694,212
10275677,5152,591,1974,519
7032050,33517,1658,6783,2136
14158008,322,10,1056,210
14132494,106,2,483,36
14215872,19,1,447,25
14141203,16,2,706,225
14073838,51,2,746,236
14181970,13,3,458,59
13704826,2063,151,736,179
14127331,62,2,603,154
14187075,208,10,604,56
14166605,27,2,746,262
14198661,46,1,482,65
14204958,16,1,747,247
14177150,14,0,422,24
14158473,11,2,730,234
14208465,58,2,757,252
14197691,129,3,636,111
14157385,63,3,491,80
14129118,46,1,724,245
13944675,1100,122,861,308
14197180,15,2,462,34
14078715,47,1,587,119
14339468,13,0,437,16
14227748,199,6,646,148
14068912,54,1,515,77
14241923,29,2,395,23
14183931,15,1,629,177
14221120,14,0,758,248
14213703,58,1,410,24
14225249,11,0,412,17
14192380,188,2,489,59
14174949,45,2,506,98
9483634,26020,1262,7233,1487
11711269,24924,1498,2328,1187
14140009,93,1,419,28
14327919,10,1,421,37
14210646,24,1,408,10
14155032,46,2,466,52
14201789,304,8,862,109
14211457,27,0,757,257
14141182,17,0,733,243
14212330,43,2,469,66
14213803,17,1,752,236
14283285,28,2,747,238
13384063,4652,119,1219,205
14038410,643,14,621,74
14180673,15,1,403,17
14125068,62,1,419,36
14171687,21,1,417,29
14120476,10,2,766,253
14068042,63,2,700,210
14151139,14,2,514,86
14189866,7,1,433,17
12392544,2495,84,1519,189
14158705,56,2,749,237
14138774,15,2,419,19
14174501,12,0,739,249
14125768,50,10,748,240
13998096,335,2,391,18
14196886,11,1,766,261
14038321,240,3,648,80
14136378,48,2,740,242
14172881,18,2,409,21
14117750,42,3,737,245
14169277,19,0,407,36
14152355,10,3,397,20
14170107,15,1,400,17
14235266,46,2,489,51
15349628,159,3,769,172
14191027,13,0,522,91
10153783,64139,1881,10134,2713
2134103,78690,11127,9343,1634
104399,12979,657,1575,455
228716,17571,1118,2496,822
4059290,24507,2807,3610,778
7298740,4763,1688,5225,796
7307203,147,23,1899,240
7102369,32,12,4393,295
7635445,23,3,5927,186
7641624,32,4,6095,275
7657741,91,1,5726,173
5420766,92334,3995,17656,5247
6214452,79077,1439,13163,2003
8907817,5792,79,6124,1362
7921505,24901,1489,7655,2595
14226526,35,1,409,21
14104119,63,1,766,282
14237517,11,0,549,112
14203195,10,2,744,218
14126854,321,12,1064,163
14234822,15,0,395,23
14262891,34,4,622,123
16449316,65,3,706,228
14229704,32,1,503,100
14213391,8,4,438,52
13875235,481,19,764,245
14326846,228,2,774,147
14246701,17,2,452,25
14152273,11,3,476,55
14088389,66,1,615,131
14275888,9,0,447,29
14162898,16,1,795,256
14097401,59,2,784,253
14172901,110,1,798,227
14164559,12,1,397,19
14111418,33,1,453,53
14052296,66,1,720,214
14215904,25,2,724,242
13993466,244,9,587,147
14145563,46,1,431,41
14162604,14,0,411,15
14147150,175,0,484,39
14059395,49,2,760,263
14138617,12,2,737,231
14152660,10,2,388,9
14136452,44,1,598,150
14194482,25,0,703,220
14174577,11,2,740,247
14116822,157,1,620,124
14188184,13,2,725,219
14135013,11,3,754,255
13816341,1088,115,638,148
14142575,43,1,743,250
14294032,18,0,766,271
14293351,14,1,748,235
14218318,210,9,650,129
14237096,12,0,730,225
14211775,8,2,728,233
14200545,41,1,730,251
14338612,9,1,736,237
14243965,10,1,773,253
14431816,32,1,480,60
14309426,155,1,576,95
13860484,584,39,829,271
14226163,12,0,765,256
14304190,42,1,527,103
14252830,10,2,582,151
14228131,10,3,740,252
14215461,44,1,740,236
14357119,13,1,817,251
14280158,184,3,413,28
