instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
9153169,6230,401,9505,264
5809353,31444,1385,12302,811
10639388,4200,338,7446,118
8563782,6692,379,6806,285
9581431,6632,207,5836,242
8512253,4123,270,4532,69
8568186,6930,427,5526,259
9403112,5102,42,4668,111
8421707,13157,510,8384,295
8724246,3003,359,6678,285
8836532,15478,394,12658,154
9318302,8644,509,8197,362
10282077,2212,156,4777,145
9945351,13550,755,8579,496
4404519,29971,1516,8898,946
8749017,12462,564,8971,350
8565100,4285,137,6015,150
10020333,4706,282,5400,115
9245327,2092,132,4586,146
8817748,4178,212,4353,50
8663500,5573,80,4906,102
8717405,2091,11,4497,28
8905493,3348,14,4832,33
8770847,3067,2,4160,27
8262362,7549,497,4872,312
8045235,6676,771,5137,429
8620814,4288,396,5324,215
8787042,7777,324,5195,188
7555259,32086,619,18049,759
7976792,18402,775,14988,705
9368044,2916,120,4952,109
8694742,4386,234,5393,108
8640786,4980,403,5149,205
8583720,5841,174,5225,157
8718868,4264,286,5889,187
10459349,6146,462,5376,219
8540763,10252,497,6017,382
8268427,17853,567,11276,275
7875635,71129,1519,19043,696
9810964,23973,492,17433,681
9939113,5849,163,1009,125
9631000,19587,566,4861,422
12212069,16995,316,12848,426
11871700,7546,352,2594,398
3577266,33633,1392,12730,1324
4450992,88861,1758,18995,1661
847802,49303,2719,8376,2182
8717054,27567,362,21359,448
8812209,10174,178,27679,121
8207959,1900,69,24574,22
8340819,1037,1989,26629,104
8077398,726,1915,26887,100
8323572,343,1392,27154,21
4541458,759,474,14806,106
7035296,908,363,23037,136
8081652,392,653,30243,34
9435233,1064,1647,32376,104
9948943,527,2016,31677,82
10287762,10428,330,35501,160
10661706,5335,161,30774,128
9925844,1025,157,24572,88
8003546,36408,819,34920,877
12784805,17179,198,1976,382
11910674,6549,37,684,60
10650147,1131,109,134,103
9132700,1403,136,121,105
10039084,5189,72,1180,126
9673430,4133,133,430,141
4854808,34600,647,7421,654
2977,1241,53,27,12
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
408826,8604,482,3628,474
5731941,44781,1456,13074,1054
2191524,46414,2034,10589,1246
3821515,50548,2231,15770,1643
4924735,13576,953,21031,155
2702557,16994,1622,17154,1007
4399589,24987,2012,18546,945
6660824,24580,850,19306,749
9771611,1255,212,15651,469
13528502,658,247,16350,488
10619775,3006,317,17946,636
8069255,34998,1380,17016,988
3218560,43678,2372,13378,2105
6396714,65647,4166,20436,4212
5608083,54401,2886,28954,2220
6762852,61478,2998,25038,2914
8612816,37936,1602,21775,1061
7961484,39579,1645,19692,1292
4975135,64030,2283,16794,1932
830,390,10,31,10
1669289,120690,4093,19347,5369
2662829,140085,5277,21719,4402
7057989,23616,1660,2963,1604
4776703,108913,3637,20753,4555
6378436,50493,2063,26402,1717
6092632,58753,1428,23784,904
6714776,54565,956,18699,768
8432537,21910,804,13364,440
8318946,14295,114,10646,209
9907628,4498,276,8162,266
8522057,12642,561,10723,382
9664688,15843,621,15348,367
10269108,6925,478,8758,165
8364004,10501,421,8782,285
9849817,4258,209,5201,72
9564704,8227,518,6492,284
9059457,10108,509,11249,348
10354428,8354,329,6287,278
8954271,6120,276,11234,87
10089342,13381,695,11142,376
8798194,4571,333,7515,189
8443863,4523,74,5189,53
8525307,7685,459,6884,266
10940886,4202,308,4886,163
8604809,5461,130,4596,100
8805765,3615,2,4351,18
8855404,9706,118,8839,154
