instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1595,263,5,36,6
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
37824,954,96,184,59
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
141,1020,59,130,59
342487,29123,596,3298,677
3136580,4083,71,526,83
3060588,5215,228,666,282
922200,64289,1569,9257,2625
905155,51919,1563,11375,2025
4039195,4066,48,2672,209
4515243,2534,103,1178,41
4736935,107,2,220,22
4413263,1765,4,756,29
7120718,33873,1131,13536,827
9642148,61171,2065,28080,1885
5009906,161468,4049,28020,4940
884048,33952,1043,4343,531
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
18,36,3,3,0
4402737,33126,1338,23153,1152
1827893,36680,1617,12954,1222
3448158,62799,2786,15252,2678
3426309,45335,1507,12469,967
3920483,42699,566,24509,461
1129509,52842,2121,9094,1548
2553379,83089,1706,11223,1275
2481563,36826,1701,11111,1103
4565619,48814,593,17724,477
3935235,109087,1008,15260,1120
5078746,100229,1536,22748,1203
5386420,125314,1409,23674,1374
5265989,87064,1490,19347,1387
6828693,134482,657,29733,1054
5888340,55705,1530,19093,992
5241225,77381,1477,18292,1087
7518624,50495,1018,23957,509
6296264,28750,998,24754,707
5024382,76299,1182,20947,1837
4132091,88249,2153,19898,1448
7098963,104037,1008,22307,996
5843512,113455,1003,20483,938
4480239,46531,1247,23150,984
7861703,71000,852,29769,851
7197424,21692,158,8294,96
7541281,22601,46,8146,137
7039640,49139,512,24867,514
6632482,88981,713,26940,942
6560183,102955,1219,18948,1234
7333130,120014,1174,20584,1171
9300266,85977,312,38499,740
5175073,49333,1376,18364,1127
8962501,100767,644,33597,903
11382003,33065,117,10566,357
8734820,46593,434,13703,620
8851700,71744,1459,23216,1194
7332104,106573,1232,27044,999
5398693,50737,1105,13660,1353
6423641,90548,1229,29463,1490
10082989,39158,137,25219,615
10692466,13159,26,14477,345
11245849,9165,29,11074,507
11299574,8950,2,10994,462
11499681,6633,1,8534,584
10954647,10168,9,13693,539
3587691,13608,159,4226,212
0,0,0,0,0
0,0,0,0,0
5888236,21650,746,8712,851
11358852,9580,89,11862,562
11445662,8002,17,10099,553
13145130,5398,3,8861,457
11123102,10173,41,13806,528
11521210,8300,3,11407,553
14545806,6588,4,9795,459
13171586,5924,4,8361,456
11788934,6171,2,8402,516
5546827,37167,1280,11701,1251
6081108,89197,1183,19152,1036
9637705,45618,103,20453,752
11073777,11254,5,13405,527
11491720,9660,5,12465,567
13589068,12326,164,13552,694
14763945,9769,102,12730,640
13609248,8155,44,9865,503
12295678,9442,5,12332,484
13153313,5628,2,8600,483
11662781,6907,3,9595,551
13004000,8556,1,10846,465
11663641,6155,5,8926,516
12445813,6884,4,8544,226
11732910,5948,2,8331,509
11563362,5703,4,8310,128
11296085,8736,3,11071,262
11422707,7013,21,8534,491
11537644,5705,2,8494,503
11520451,5644,3,8485,450
11565236,6307,3,8378,460
11593659,6496,3,8158,484
11481456,9482,18,9065,518
11486127,9467,3,11978,524
9863951,68518,608,29731,773
7470867,114360,1366,26804,1329
6554177,102100,2690,27623,1484
6941399,71017,1357,33504,670
5925398,70712,1927,36728,1162
9187317,39083,999,26638,409
5099762,55768,2259,19835,1108
6633392,45061,1000,23226,502
6161347,46465,1200,18187,724
4385669,31171,2241,10885,617
8306442,52701,694,15218,502
12900772,510,0,2599,35
2038328,9586,167,2321,125
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5396449,24777,1125,7843,503
5045361,57969,738,19615,486
4857843,74810,705,23608,732
5973593,71300,380,15500,570
3957482,64600,1100,13259,1084
5298018,78740,955,15676,825
6481468,39116,256,19861,246
5981018,46289,136,24727,264
5688810,50714,244,23483,425
6561159,71249,314,24156,677
7679508,100045,531,32071,795
5669163,87483,1457,18832,1253
5751122,70177,1831,23157,936
4493194,96128,1633,23362,1278
6637949,78098,1005,32669,594
6845094,74606,777,31088,611
5962629,69918,2138,31675,1702
6967064,29735,1388,11830,752
6685611,15928,1009,16240,355
8212436,6348,510,30821,117
9835513,2225,180,28589,25
6216737,8319,1311,37411,114
6896559,29737,1422,31311,849
8105852,44002,1209,17512,952
7014868,47612,1913,22314,1998
5425858,81917,5460,33448,5055
8907166,42866,3937,19782,3272
8867899,51081,3004,32478,2006
9699824,41072,1260,20499,1069
7388560,42768,1774,21310,1642
2623486,43152,1604,8884,1319
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,17,92,789,379
2696778,159339,5610,26288,6145
1901844,101173,5627,14121,3308
12922987,13,0,7,0
15490484,6,0,6,0
12060443,1264,68,270,77
12735133,12742,287,1723,315
11837829,1755,38,167,91
10354747,79994,2412,11119,3416
89139,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2200053,28011,1324,18411,1460
6379860,57947,1634,26765,1355
5901652,62495,879,26851,764
5762235,119661,1439,30366,1532
7097417,100292,1109,30826,891
7925262,119054,833,28016,1145
7159513,139386,594,25922,1122
6956549,128209,459,32469,893
8775525,78510,352,23996,569
5140314,69359,940,16505,909
7611788,57174,761,31837,584
8985691,71314,1150,30728,1058
8373627,100083,247,29175,686
